관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44230-00071,논산2일반산단 2호 소공원,소공원,,충청남도 논산시 성동면 원남리 1211-17,36.214832,127.043719,3268,,,,,,2009-01-05,충청남도 논산시청,041-746-6135,2022-03-30
44230-00072,논산일반산단 1호 소공원,소공원,,충청남도 논산시 성동면 원북리 858-3,36.222017,127.050913,1728,,,,,,2010-01-05,충청남도 논산시청,041-746-6135,2022-03-30
44230-00073,거사소공원,소공원,,충청남도 논산시 양촌면 거사리 536,36.180386,127.211703,331,,,,,,2014-09-22,충청남도 논산시청,041-746-6135,2022-03-30
44230-00074,양촌소공원,소공원,,충청남도 논산시 양촌면 도평리 308-1,36.14504107,127.224581,1735,,,,,,2017-03-20,충청남도 논산시청,041-746-6135,2022-03-30
44230-00075,노성 소공원,소공원,,충청남도 논산시 노성면 읍내리 8-7,36.267169,127.1300806,2971,,,,,,2015-02-11,충청남도 논산시청,041-746-6135,2022-03-30
44230-00076,연무 소공원,소공원,,충청남도 논산시 연무읍 양지리 산12,36.124913,127.1440408,10529,,,,,,2015-06-04,충청남도 논산시청,041-746-6135,2022-03-30
44270-00001,공원:102(당진:02 계림공원),근린공원,,충청남도 당진시 수청동 산148,36.897445,126.645093,102106,,,,,,1968-10-21,충청남도 당진시청,041-350-4212,2022-03-30
44270-00002,공원:103(당진:03 승리봉공원),근린공원,,충청남도 당진시 읍내동 507-12,36.895543,126.627703,12465,,,,,,1968-10-21,충청남도 당진시청,041-350-4212,2022-03-30
44270-00003,공원:104(당진:04 채운공원),근린공원,,충청남도 당진시 채운동 357-21,36.890644,126.619224,81078,,,,,,1968-10-21,충청남도 당진시청,041-350-4212,2022-03-30
44270-00004,공원:107(당진:06 남산공원),근린공원,,충청남도 당진시 읍내동 234-33,36.894382,126.634567,50930,,,,,,1986-12-31,충청남도 당진시청,041-350-4212,2022-03-30
44270-00005,공원:109(당진:8 서문공원),소공원,,충청남도 당진시 읍내동 560-2,36.893201,126.627137,58,,,,,,2011-02-21,충청남도 당진시청,041-350-4212,2022-03-30
44270-00006,공원:110(당진:09 새싹공원),어린이공원,,충청남도 당진시 읍내동 177-1,36.890234,126.635389,1364,,,,,,1986-12-31,충청남도 당진시청,041-350-4212,2022-03-30
44270-00007,공원:111(당진:10 은하공원),어린이공원,,충청남도 당진시 채운동 278-4,36.894686,126.622673,1800,,,,,,1986-12-31,충청남도 당진시청,041-350-4212,2022-03-30
44270-00008,공원:113(당진:12 하늘공원),어린이공원,,충청남도 당진시 읍내동 1373,36.888038,126.634842,1491,,,,,,2000-06-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00009,공원:114(당진:13 보름달공원),어린이공원,,충청남도 당진시 채운동 1042,36.887203,126.630679,1855,,,,,,2000-06-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00010,공원:115(당진:14 바다공원),어린이공원,,충청남도 당진시 대덕동 1522,36.886851,126.634962,1514,,,,,,2000-06-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00011,공원:116(당진:15 해바라기공원),근린공원,,충청남도 당진시 대덕동 1710,36.886157,126.639825,4286,,,,,,2000-06-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00012,공원:117(당진:16 채송공원),근린공원,,충청남도 당진시 읍내동 1068,36.890076,126.6391185,4987,,,,,,2000-06-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00013,공원:118(당진:17 라일락공원),근린공원,,충청남도 당진시 읍내동 934,36.892888,126.639189,3135,,,,,,2000-06-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00014,공원:119(당진:21 한마음공원),근린공원,,충청남도 당진시 읍내동 1487,36.900473,126.629238,16718,,,,,,1998-02-09,충청남도 당진시청,041-350-4212,2022-03-30
44270-00015,공원:120(당진:22 하나공원),어린이공원,,충청남도 당진시 읍내동 1450,36.897777,126.624732,2251,,,,,,1998-02-09,충청남도 당진시청,041-350-4212,2022-03-30
44270-00016,공원:121(당진:23 우리공원),어린이공원,,충청남도 당진시 우두동 1388,36.902356,126.632638,1500,,,,,,1998-02-09,충청남도 당진시청,041-350-4212,2022-03-30
44270-00017,공원:122(당진:25 원당공원),근린공원,,충청남도 당진시 원당동 1225,36.899041,126.640279,13733,,,,,,2000-07-31,충청남도 당진시청,041-350-4212,2022-03-30
44270-00018,공원:123(당진:26 소망공원),어린이공원,,충청남도 당진시 원당동 1250,36.902182,126.644718,1803,,,,,,2005-05-10,충청남도 당진시청,041-350-4212,2022-03-30
44270-00019,공원:124(당진:27 사랑공원),어린이공원,,충청남도 당진시 원당동 1247,36.899545,126.642594,2352,,,,,,2005-05-10,충청남도 당진시청,041-350-4212,2022-03-30
44270-00020,공원:125(당진:28 호서공원),어린이공원,,충청남도 당진시 원당동 1176,36.901248,126.639785,2520,,,,,,2005-05-10,충청남도 당진시청,041-350-4212,2022-03-30
44270-00021,공원:126(대덕수청지구 도시개발사업:29),수변공원,,충청남도 당진시 수청동 1110,36.885356,126.642096,9826,,,,,,2008-04-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00022,공원:127(대덕수청지구 도시개발사업:30),수변공원,,충청남도 당진시 대덕동 1809,36.884159,126.641817,22074,,,,,,2008-04-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00023,공원:128(대덕수청지구 도시개발사업:31),수변공원,,충청남도 당진시 대덕동 1810,36.884037,126.644066,3492,,,,,,2008-04-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00024,공원:129(대덕수청지구 도시개발사업:32/봉암),근린공원,,충청남도 당진시 대덕동 1881,36.88232922,126.6401277,51211,,,,,,2008-04-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00025,공원:130(대덕수청지구 도시개발사업:33/수청),근린공원,,충청남도 당진시 수청동 1004,36.891265,126.644746,4256,,,,,,2008-04-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00026,공원:131(대덕수청지구 도시개발사업:34/상상),어린이공원,,충청남도 당진시 대덕동 1790,36.884697,126.634605,1499,,,,,,2008-04-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00027,공원:132(대덕수청지구 도시개발사업:35/구름),어린이공원,,충청남도 당진시 대덕동 1835,36.884976,126.646319,1495,,,,,,2008-04-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00028,공원:133(대덕수청지구 도시개발사업:36/무지개),어린이공원,,충청남도 당진시 대덕동 1878,36.882007,126.644248,2176,,,,,,2008-04-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00029,공원:134(당진:37 채운),소공원,,충청남도 당진시 채운동 1126,36.89385027,126.621911,729,,,,,,2008-10-22,충청남도 당진시청,041-350-4212,2022-03-30
44270-00030,공원:135(당진:44 남산공원),소공원,,충청남도 당진시 읍내동 232-40,36.894527,126.631857,569,,,,,,2011-02-21,충청남도 당진시청,041-350-4212,2022-03-30
44270-00031,공원:136(수청지구),어린이공원,,충청남도 당진시 수청동 863-1,36.897353,126.646338,1510,,,,,,2016-12-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00032,공원:137(수청지구),어린이공원,,충청남도 당진시 수청동 849-26,36.892756,126.647106,1974,,,,,,2016-12-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00033,공원:138(수청지구),소공원,,충청남도 당진시 수청동 867,36.897298,126.647112,1076,,,,,,2016-12-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00034,공원:139(수청지구),소공원,,충청남도 당진시 수청동 849-32,36.8934595,126.646885,732,,,,,,2016-12-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00035,공원:140(수청2지구),근린공원,,충청남도 당진시 수청동 산178,36.889233,126.651576,32249,,,,,,2017-07-20,충청남도 당진시청,041-350-4212,2022-03-30
44270-00036,공원:141(수청2지구),어린이공원,,충청남도 당진시 수청동 261,36.887243,126.656975,2648,,,,,,2017-07-20,충청남도 당진시청,041-350-4212,2022-03-30
44270-00037,공원:142(수청2지구),소공원,,충청남도 당진시 수청동 228,36.888039,126.653543,468,,,,,,2017-07-20,충청남도 당진시청,041-350-4212,2022-03-30
44270-00038,공원:143,소공원,,충청남도 당진시 채운동 256-3,36.892946,126.625155,215,,,,,,2017-09-29,충청남도 당진시청,041-350-4212,2022-03-30
44270-00039,공원:144(수청1지구),소공원,,충청남도 당진시 수청동 368-2,36.901133,126.656335,248,,,,,,2019-01-24,충청남도 당진시청,041-350-4212,2022-03-30
44270-00040,공원:144(읍내1지구),어린이공원,,충청남도 당진시 읍내동 37,36.895739,126.639661,3019,,,,,,2018-11-30,충청남도 당진시청,041-350-4212,2022-03-30
44270-00041,공원:145(수청1지구),소공원,,충청남도 당진시 수청동 591-2,36.897531,126.648182,631,,,,,,2019-01-24,충청남도 당진시청,041-350-4212,2022-03-30
44270-00042,공원:146(수청1지구),어린이공원,,충청남도 당진시 수청동 484-13,36.901852,126.6538896,1512,,,,,,2019-01-24,충청남도 당진시청,041-350-4212,2022-03-30
44270-00043,공원:147(수청1지구),어린이공원,,충청남도 당진시 수청동 368-1,36.900013,126.657027,1503,,,,,,2019-01-24,충청남도 당진시청,041-350-4212,2022-03-30
44270-00044,공원:148(수청1지구),어린이공원,,충청남도 당진시 수청동 596,36.897324,126.649139,5244,,,,,,2019-01-24,충청남도 당진시청,041-350-4212,2022-03-30
44270-00045,공원:149(수청1지구),어린이공원,,충청남도 당진시 수청동 549,36.897171,126.652101,9074,,,,,,2019-01-24,충청남도 당진시청,041-350-4212,2022-03-30
44270-00046,공원:150(수청1지구),어린이공원,,충청남도 당진시 수청동 634-1,36.893884,126.650003,1625,,,,,,2019-01-24,충청남도 당진시청,041-350-4212,2022-03-30
44270-00047,공원:151(수청1지구),어린이공원,,충청남도 당진시 수청동 335-1,36.894109,126.653465,1519,,,,,,2019-01-24,충청남도 당진시청,041-350-4212,2022-03-30
44270-00048,공원:152(수청1지구),어린이공원,,충청남도 당진시 수청동 655-27,36.892956,126.648453,5808,,,,,,2019-01-24,충청남도 당진시청,041-350-4212,2022-03-30
44270-00049,공원:153(수청1지구),근린공원,,충청남도 당진시 수청동 651-6,36.892391,126.651763,34995,,,,,,2019-01-24,충청남도 당진시청,041-350-4212,2022-03-30
44270-00050,공원:155(당진도시지역),소공원,,충청남도 당진시 읍내동 454-5,36.897079,126.628855,318,,,,,,2020-03-06,충청남도 당진시청,041-350-4212,2022-03-30
44270-00051,공원:156호,문화공원,,충청남도 당진시 읍내동 232-85,36.893971,126.631946,13659,,,,,,2020-06-10,충청남도 당진시청,041-350-4212,2022-03-30
44270-00052,공원:157호,수변공원,,충청남도 당진시 채운동 992-1,36.9029601,126.624909,3967,,,,,,2020-06-10,충청남도 당진시청,041-350-4212,2022-03-30
44270-00053,공원:158(당진도시지역),소공원,,충청남도 당진시 읍내동 454-3,36.897175,126.628892,362,,,,,,2020-03-06,충청남도 당진시청,041-350-4212,2022-03-30
44270-00054,공원:159,어린이공원,,충청남도 당진시 채운동 산65-4,36.889859,126.624476,6696,,,,,,1968-10-21,충청남도 당진시청,041-350-4212,2022-03-30
44270-00055,공원:160(당진2지구),어린이공원,,충청남도 당진시 우두동 439-3,36.904545,126.628961,5255,,,,,,2020-10-13,충청남도 당진시청,041-350-4212,2022-03-30
44270-00056,공원:161(당진2지구),수변공원,,충청남도 당진시 우두동 395-8,36.9056242,126.6320634,3988,,,,,,2020-10-13,충청남도 당진시청,041-350-4212,2022-03-30
44270-00057,공원:161(당진2지구),수변공원,,충청남도 당진시 우두동 388,36.9060315,126.6336315,6432,,,,,,2020-10-13,충청남도 당진시청,041-350-4212,2022-03-30
44270-00058,공원:161(당진2지구),수변공원,,충청남도 당진시 우두동 475-1,36.905904,126.626916,2640,,,,,,2020-10-13,충청남도 당진시청,041-350-4212,2022-03-30
44270-00059,공원:301(합덕:01 하운공원),근린공원,,충청남도 당진시 합덕읍 운산리 28-1,36.801054,126.778304,20866,,,,,,1977-02-17,충청남도 당진시청,041-350-4212,2022-03-30
44270-00060,공원:302(합덕:02 운산공원),근린공원,,충청남도 당진시 합덕읍 운산리 941-6,36.8058004,126.765264,6810,,,,,,1996-12-14,충청남도 당진시청,041-350-4212,2022-03-30
44270-00061,공원:303(합덕:03 교동(소들)공원),근린공원,,충청남도 당진시 우강면 창리 366-30,36.806719,126.778973,22870,,,,,,1985-12-26,충청남도 당진시청,041-350-4212,2022-03-30
44270-00062,공원:304(합덕:04 서동공원),어린이공원,,충청남도 당진시 합덕읍 운산리 321-6,36.810072,126.768326,1529,,,,,,1978-04-12,충청남도 당진시청,041-350-4212,2022-03-30
44270-00063,공원:305(합덕:05 중동공원),어린이공원,,충청남도 당진시 합덕읍 운산리 251-1,36.8057117,126.7711133,1493,,,,,,1978-04-12,충청남도 당진시청,041-350-4212,2022-03-30
44270-00064,공원:306(합덕:06 중앙공원),어린이공원,,충청남도 당진시 합덕읍 운산리 295-20,36.80945161,126.773707,1500,,,,,,1978-04-12,충청남도 당진시청,041-350-4212,2022-03-30
44270-00065,공원:307(합덕:07 합덕공원),어린이공원,,충청남도 당진시 합덕읍 운산리 245-8,36.804033,126.775073,1500,,,,,,1978-04-12,충청남도 당진시청,041-350-4212,2022-03-30
44270-00066,공원:308(합덕:09 우강공원),어린이공원,,충청남도 당진시 우강면 창리 300,36.810164,126.784395,1500,,,,,,1985-12-26,충청남도 당진시청,041-350-4212,2022-03-30
44270-00067,공원:309(합덕10 우강송산지구),어린이공원,,충청남도 당진시 우강면 송산리 411-5,36.484201,126.462365,2212,,,,,,2010-12-20,충청남도 당진시청,041-350-4212,2022-03-30
44270-00068,공원:310(합덕11 우강송산지구),어린이공원,,충청남도 당진시 우강면 송산리 410,36.482458,126.462957,3245,,,,,,2010-12-20,충청남도 당진시청,041-350-4212,2022-03-30
44270-00069,공원:311(합덕 도시지역),소공원,,충청남도 당진시 합덕읍 운산리 291-60,36.808344,126.777655,878,,,,,,2020-03-06,충청남도 당진시청,041-350-4212,2022-03-30
44270-00070,공원:401호,역사공원,,충청남도 당진시 성상리 779-4,36.8180449,126.6683682,11446,,,,,,2020-06-10,충청남도 당진시청,041-350-4212,2022-03-30
44270-00071,공원:501(신평:01 신평공원),근린공원,,충청남도 당진시 신평면 금천리 산13-1,36.885609,126.782179,13941,,,,,,2000-12-23,충청남도 당진시청,041-350-4212,2022-03-30
44270-00072,공원:502(신평:03 거산공원),근린공원,,충청남도 당진시 신평면 거산리 62-1,36.878527,126.758081,23451,,,,,,2000-12-23,충청남도 당진시청,041-350-4212,2022-03-30
44270-00073,공원:503(신평:05 정우공원),어린이공원,,충청남도 당진시 신평면 금천리 880-10,36.884801,126.769192,2904,,,,,,2000-12-23,충청남도 당진시청,041-350-4212,2022-03-30
44270-00074,공원:504(신평:06 공간공원),어린이공원,,충청남도 당진시 신평면 거산리 877,36.882474,126.7591681,1544,,,,,,2000-12-23,충청남도 당진시청,041-350-4212,2022-03-30
44270-00075,공원:505(신평:02 금천공원),근린공원,,충청남도 당진시 신평면 금천리 산41-1,36.88776157,126.757853,39940,,,,,,2000-12-23,충청남도 당진시청,041-350-4212,2022-03-30
44270-00076,공원:601(송악:01 기지시공원),근린공원,,충청남도 당진시 송악읍 기지시리 153-46,36.90227328,126.695842,4630,,,,,,1973-07-23,충청남도 당진시청,041-350-4212,2022-03-30
44270-00077,공원:602(송악:제1호공원),어린이공원,,충청남도 당진시 송악읍 기지시리 502,36.90023918,126.6899896,2702,,,,,,2011-07-20,충청남도 당진시청,041-350-4212,2022-03-30
44270-00078,공원:603(송악:제2호공원),어린이공원,,충청남도 당진시 송악읍 기지시리 509,36.900888,126.6933012,2439,,,,,,2011-07-20,충청남도 당진시청,041-350-4212,2022-03-30
44270-00079,공원:604(송악:제3호공원),수변공원,,충청남도 당진시 송악읍 기지시리 513,36.899263,126.696851,1821,,,,,,2011-07-20,충청남도 당진시청,041-350-4212,2022-03-30
